incident_id,incident_date,matched_company,ticker,CIK,listing_status,role,severity_tier,severity_source,disclosure_code,code_confidence,accounting_filing_item,accounting_booked_impact,evidence,rationale,title
940,2025-02-17,"Tesla, Inc.",TSLA,1318605,LISTED,both,T1-limited,rubric,T3,high,,,"Cybertruck FSD crash into pole (Reno NV) not named in filings. In-window 10-K = Tesla FY2025 (accession 0001628280-26-003952, filed 2026-01-29; efts q=%22Autopilot%22 forms=10-K,10-Q ciks=0001318605 2026 confirms Autopilot present), which continues the same-family Autopilot/FSD safety+NHTSA risk lan",Individual FSD crash not disclosed; in-window FY2025 10-K carries same-family Autopilot/FSD risk language -> GENERIC-RISK-LANGUAGE.,Tesla Cybertruck Operating in Full Self-Driving Mode Reportedly Crashes into Pole in Nevada After Failing to Merge
952,2025-02-25,Apple Inc.,AAPL,320193,LISTED,both,T1-limited,rubric,T3,high,,,"Apple FY2025 10-K (0000320193-25-000079, filed 2025-10-31), in-window for the 2025-02-25 dictation-bug incident, contains the AI-feature-harm risk language ('artificial intelligence features ... exposing users to harmful, inaccurate or other negative content and experiences'). The specific speech-re",In-window FY2025 10-K carries generic AI-feature-harm/inaccuracy risk language; the dictation event is not named. T3.,Apple’s Voice Dictation Reportedly Substitutes ‘Trump’ for ‘Racist’ Due to Speech Recognition Bug
956,2025-02-28,Microsoft Corporation,MSFT,789019,LISTED,both,T1-limited,rubric,T3,medium,,,"Window 2025-02-28..2026-02-28 includes FY2025 10-K (0000950170-25-100235) with AI data-security and training-data risk language. Truffle Security's finding of 12,000 live API keys in Common Crawl LLM training data maps to the AI training-data/security family; Microsoft's role is peripheral and the e","In-window generic AI risk-factor language of same family; event unnamed and Microsoft only tangentially implicated. T3, medium confidence.","Alleged Inclusion of 12,000 Live API Keys in LLM Training Data Reportedly Poses Security Risks"
957,2025-02-28,"Meta Platforms, Inc.",META,1326801,LISTED,both,T1-limited,rubric,T3,high,,,"Q1 2025 10-Q (0001326801-25-000054, filed 2025-05-01) and FY2024 10-K objectionable-content, content-moderation-failure, and user-safety risk factors ('fail to respond expeditiously or appropriately to the sharing of content... that are illegal, illicit, or in violation of our policies'). An Instagr","Algorithmic amplification of violent content; generic objectionable-content/safety risk covers it, discrete malfunction not named. T3.",Alleged Instagram Algorithm Malfunction Floods Users' Reels Feeds with Violent and Graphic Content
963,2025-03-05,Alphabet Inc.,GOOGL,1652044,LISTED,both,T2-moderate,rubric,T3,high,,,"FY2024/FY2025 10-K: 'harmful content'; 'new avenues of abuse for bad actors'; 'safety ... of our users, including minors.' Google's Gemini deepfake-terrorism/CSAM disclosures to Australia's eSafety not named in SEC filings.",AI-generated abuse content within harmful-content/bad-actor/minor-safety family; Google's own regulator report is not an SEC disclosure; T3.,Google Reports Alleged Gemini-Generated Terrorism and Child Exploitation to Australian eSafety Commission
967,2025-03-06,Alphabet Inc.,GOOGL,1652044,LISTED,both,T1-limited,rubric,T3,medium,,,"FY2024/FY2025 10-K: 'harmful content, inaccuracies.' Google featured-snippet surfacing of AI 'Mein Kampf' praise not named; Amazon is the primary generator.",Search-surfaced harmful AI content within inaccuracies/harmful-content family; not specifically disclosed.,Amazon and Google AI Allegedly Promote Mein Kampf as 'a True Work of Art' in Search Results
968,2022-02-24,Microsoft Corporation,MSFT,789019,LISTED,developer,T1-limited,rubric,T4,high,,,"Window 2022-02-24..2023-02-24. In-window annual report FY2022 10-K (0001564590-22-026876, 2022-07-28) verified to contain NO AI-harm/disinformation risk-factor language (AI only in competition/investment context); FY2023 10-K (2023-07-27) falls just outside window. In-window 10-Qs add no AI risk lan","Pre-FY2023 window has no AI-harm risk-factor language of the disinformation/output-integrity family; unnamed. T4. (Contrast incident 734, the same story in 2024, which is T3.)","'Pravda' Network, Successor to 'Portal Kombat,' Allegedly Seeding AI Models with Kremlin Disinformation"
975,2025-03-05,Alphabet Inc.,GOOGL,1652044,LISTED,developer,T1-limited,rubric,T3,medium,,,"FY2024/FY2025 10-K: 'new avenues of abuse for bad actors'; 'Unintended consequences, uses, or customization of our AI tools.' 10,000-harmful-chatbots report (multi-vendor incl. Google API) not named.","Multi-vendor API-misuse phenomenon; Google is one of several providers; covered by generic bad-actor/customization language, not specifically disclosed.","At Least 10,000 AI Chatbots, Including Jailbroken Models, Allegedly Promote Eating Disorders, Self-Harm, and Sexualized Minors"
981,2025-03-05,Apple Inc.,AAPL,320193,LISTED,both,T1-limited,rubric,T3,high,,,"Apple FY2025 10-K (0000320193-25-000079, filed 2025-10-31), in-window for the 2025-03-05 incident, contains the AI-feature-harm risk language ('artificial intelligence features ... exposing users to harmful, inaccurate or other negative content and experiences'). The voicemail-transcription error in",Generic same-family AI-inaccuracy/harm risk language present in in-window 10-K; the voicemail-transcription event is not named. T3.,Apple AI Transcription Allegedly Inserts Explicit Language into Scottish Woman’s Voicemail
993,2025-03-12,Apple Inc.,AAPL,320193,LISTED,developer,T1-limited,rubric,T3,medium,,,"Apple FY2025 10-K (0000320193-25-000079, filed 2025-10-31), in-window for the 2025-03-12 NAPLAN predictive-text incident, contains AI-feature-harm risk language ('artificial intelligence features ... exposing users to harmful, inaccurate or other negative content and experiences'). The Sydney-school",In-window FY2025 10-K carries generic AI-feature/inaccuracy risk language of the same family (predictive text is a device AI/ML feature); the specific exam-integrity event is not named. Confidence medium because the incident's tie to Apple's disclosed AI-feature risk family is looser (device predict,Sydney Students Allegedly Forced to Retake NAPLAN After AI Predictive Text Error
995,2023-12-27,Microsoft Corporation,MSFT,789019,LISTED,both,T1-limited,rubric,T3,medium,,,"Window 2023-12-27..2024-12-27 includes FY2024 10-K (0000950170-24-087843) whose AI risk factor covers intellectual-property exposure from AI. NYT v. OpenAI/Microsoft copyright suit is NOT named in any MSFT filing: efts '""New York Times""' across MSFT filings in-window = 0 hits; 'copyright' returns on",Material AI-copyright suit against Microsoft exists but is not disclosed by name or as a proceeding; in-window FY2024 10-K carries generic AI-IP risk language of the same family. T3 (not T1/T2). Confidence medium given a real proceeding went undisclosed.,The New York Times Reportedly Sues OpenAI and Microsoft Over Alleged Unauthorized AI Training on Its Content
996,2020-10-25,"Meta Platforms, Inc.",META,1326801,LISTED,both,T1-limited,rubric,T4,medium,,,"No disclosure located in window. Incident window is 2020-10-25..2021-10-25; LLaMA did not exist until Feb 2023 and the authors' copyright suits (e.g. Kadrey v. Meta) were filed mid-2023. efts q=""LLaMA"" ciks=0001326801 first appears 2023-07-26 (earnings 8-K 0001326801-23-000089), all out of window. M",The Books3/LLaMA training-data copyright matter post-dates the window entirely (model and lawsuits are 2023) and has no same-family AI-training-copyright risk language in any in-window filing. T4.,"Meta Allegedly Used Books3, a Dataset of 191,000 Pirated Books, to Train LLaMA AI"
997,2023-02-28,"Meta Platforms, Inc.",META,1326801,LISTED,both,T1-limited,rubric,T1,medium,,,"efts q='Kadrey' &ciks=1326801 = 13 hits in Meta's OWN periodic filings, first appearing in FY2023 10-K (0001326801-24-000012, meta-20231231.htm, filed 2024-02-02) and multiple subsequent 10-Qs (e.g. 0001326801-24-000049 Q1-2024). Kadrey et al. v. Meta Platforms is the copyright class action alleging",The specific incident (using copyrighted/pirated books to train Llama) is disclosed via the named Kadrey copyright litigation in Meta's own periodic reports; the matter is inherently AI-training-data framed. Coded T1 (disclosed-specific). Confidence medium because verbatim AI-framing sentence could ,Meta and OpenAI Accused of Using LibGen’s Pirated Books to Train AI Models
1020,2025-04-11,"Meta Platforms, Inc.",META,1326801,LISTED,developer,T2-moderate,rubric,T3,high,,,"Q1 2025 10-Q (2025-05-01) third-party-misuse clause for Meta's open-source AI ('third parties will not use such AI technologies for improper purposes, including through the dissemination of illegal... harmful content') plus generative-AI 'harmful or illegal content' language. Misconfigured llama.cpp","Third-party unsafe deployment of Meta open-source stack generating illegal content; within open-source-misuse risk factor, unnamed. T3.",Reportedly Unsafe Deployment of Llama.cpp Reveals Interactive AI-Generated CSAM Roleplay Prompts
1040,2025-04-26,"Meta Platforms, Inc.",META,1326801,LISTED,both,T1-limited,rubric,T3,high,,,Q1 2025 10-Q (2025-05-01) generative-AI 'harmful or illegal content' risk plus minors/teen-safety risk factors. Meta AI and user-created companions engaging in sexual roleplay with minor personas is this family. Event not named; FTS 'chatbot' surfaces only an unrelated EU antitrust matter.,"First/third-party Meta AI companions producing sexual content to minor accounts; on-point same-family language, unnamed. T3.",Meta User-Created AI Companions Allegedly Implicated in Facilitating Sexually Themed Conversations Involving Underage Personas
1097,2025-06-12,Alphabet Inc.,GOOGL,1652044,LISTED,both,T3-severe,rubric,T3,high,,,"FY2024/FY2025 10-K: 'harmful content, inaccuracies.' AI Overview Airbus-vs-Boeing (Air India Flight 171) error not named.",AI-Overviews factual error within inaccuracies family; not specifically disclosed.,Google AI Overview Reportedly Misstates Aircraft Manufacturer as Airbus Instead of Boeing in Air India Flight 171 Crash
1101,2025-04-29,"Meta Platforms, Inc.",META,1326801,LISTED,both,T1-limited,rubric,T3,high,,,Q1 2025 10-Q (2025-05-01) generative-AI risk factor lists 'data privacy' among AI risks; general privacy/user-data risk factors also present. The Meta AI app 'Discover' feed inadvertently surfacing users' personal chats is this family. Event not named.,"Generative-AI product privacy failure (unintended public sharing of personal chats); same-family AI-data-privacy language present, event unnamed. T3.",Meta AI App Reportedly Publishes Personal Chats Without Users Fully Realizing
1106,2025-06-13,Microsoft Corporation,MSFT,789019,LISTED,both,T3-severe,rubric,T3,high,,,"Window 2025-06-13..2026-06-13 includes FY2025 10-K (0000950170-25-100235) with AI harmful-output/liability risk language ('used in ways that are unintended or inappropriate', potential harm to individuals). Chatbots reinforcing delusional/dangerous behavior maps to the harmful-output/harm-to-users f",In-window generic AI risk-factor language of same family; event unnamed. T3.,"Chatbots Allegedly Reinforced Delusional Thinking in Several Reported Users, Leading to Real-World Harm"
1108,2025-06-10,"Meta Platforms, Inc.",META,1326801,LISTED,both,T1-limited,rubric,T3,high,,,"Q2 2025 10-Q (0001628280-25-036791, filed 2025-07-31) and FY2025 10-K generative-AI risk factor lists 'consumer protection' among AI risks; FY2025 10-K also references 'inquiries and investigations by the FTC, members of Congress and state attorneys general' in the AI context. The FTC complaint alle","FTC complaint over chatbots impersonating therapists; Meta discloses generic AI consumer-protection risk and generic FTC/Congress/AG AI inquiries, but does not name this complaint as a proceeding. Same-family generic language => T3, not T2.",Digital Rights Groups Accuse Meta and Character.AI of Facilitating Unlicensed Therapy via Chatbots
1123,2025-06-26,Alphabet Inc.,GOOGL,1652044,LISTED,developer,T1-limited,rubric,T3,medium,,,"FY2024/FY2025 10-K: 'new avenues of abuse for bad actors'; 'Unintended consequences, uses ... of our AI tools.' Vietnam exam-cheating with Gemini/ChatGPT/StudyX not named; Google one of several tools.",Third-party misuse of generative tools (multi-vendor) within bad-actor/misuse family; not specifically disclosed.,"Reported Student Misuse of ChatGPT, StudyX, and Gemini to Obtain Answers During Vietnam's 2025 National High School Graduation Exam"
